Item,Sales_Count,Stock_Level,Demand_Score,Profit_Margin,Competitor_Saturation,Reorder_Frequency,Stock_to_Sales_Ratio,Demand_to_Stock_Ratio,Location_Bangalore,Location_Bhopal,Location_Chennai,Location_Delhi,Location_Hyderabad,Location_Indore,Location_Jaipur,Location_Kolkata,Location_Lucknow,Location_Mumbai,Location_Nagpur,Location_Pune,Location_Surat,Location_Visakhapatnam,Category_Electronics,Category_Grocery,Category_Home Essentials,Category_Stationery,Recommendation_Score,Shop_ID
Marker,0.1216161616161616,0.8707070707070708,0.975,0.1406666666666666,14,0.1216161616161616,0.7762968299711817,0.5211933045356372,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.12344261,9041136f
Sweater,0.8870707070707071,0.1131313131313131,0.6,0.4713333333333333,15,0.8870707070707071,0.0599507547371801,0.5390199637023593,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.88694316,4cc7f7eb
Jacket,0.8856565656565657,0.0727272727272727,0.8500000000000001,0.844,11,0.8856565656565657,0.0385686736661666,0.7923728813559323,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8867049,9a7583de
Pulses,0.0777777777777777,0.8808080808080808,0.4499999999999999,0.2613333333333333,16,0.0777777777777777,0.8172446110590441,0.2392588614393125,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.083261624,636fd40b
Rice,0.2349494949494949,0.1818181818181818,0.825,0.0615555555555555,15,0.2349494949494949,0.1472272206772452,0.698076923076923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.23262179,a3183161
Glue,0.0573737373737373,0.6888888888888889,0.15,0.1377777777777777,17,0.0573737373737373,0.6515093618647306,0.0888157894736842,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.056241736,e63c0770
Sneakers,0.986060606060606,0.9616161616161616,0.675,0.1875555555555556,17,0.986060606060606,0.4841826874173533,0.3441040164778579,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9865831,91f9dc9b
Highlighter,0.5791919191919193,0.6626262626262627,0.7749999999999999,0.9822222222222224,24,0.5791919191919193,0.4195983113726493,0.4661300121506682,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5779037,2e763fb4
Pencil,0.4674747474747475,0.4343434343434343,0.275,0.9604444444444444,13,0.4674747474747475,0.2959801762114536,0.191725352112676,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.46705323,8f42b359
Laptop,0.4975757575757576,0.8101010101010101,0.825,0.206,25,0.4975757575757576,0.5409415891002294,0.4557756696428571,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5010243,4f82cef9
Dishwasher Liquid,0.8248484848484849,0.0161616161616161,0.025,0.1722222222222222,15,0.8248484848484849,0.0088564153658806,0.0246023856858846,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.82643104,19fc8e9b
Formal Shirt,0.3012121212121212,0.5777777777777778,0.825,0.9755555555555556,20,0.3012121212121212,0.4440304300574445,0.5228873239436619,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29246175,f3cb0dbb
Eggs,0.924040404040404,0.6323232323232324,0.8999999999999999,0.3802222222222222,20,0.924040404040404,0.3286434271314574,0.5513613861386137,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9265831,52a6118e
Formal Shirt,0.2246464646464646,0.8323232323232324,0.4499999999999999,0.8204444444444444,19,0.2246464646464646,0.6796436819531508,0.2455898566703417,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.22750027,dc24b5e7
Jeans,0.7795959595959596,0.9252525252525252,0.6,0.7913333333333333,21,0.7795959595959596,0.5199228062209104,0.3116474291710388,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.77649176,b94b2023
Detergent,0.9856565656565656,0.0646464646464646,0.55,0.1011111111111111,24,0.9856565656565656,0.032556719910469,0.5166034155597724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.98564935,48ebf3c2
Camera,0.1399999999999999,0.8101010101010101,0.725,0.7606666666666666,23,0.1399999999999999,0.710614921141237,0.4005301339285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.13479486,9ba67249
Jeans,0.4511111111111111,0.4404040404040404,0.15,0.5646666666666667,13,0.4511111111111111,0.3034943616873173,0.1041374474053296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45127898,59e5e85b
Stapler,0.602020202020202,0.6909090909090909,0.875,0.4471111111111112,23,0.602020202020202,0.4312736443883985,0.5174731182795699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.60647476,6e448f49
Headphones,0.0163636363636363,0.9818181818181818,0.825,0.6493333333333333,14,0.0163636363636363,0.966010733452594,0.4162844036697247,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.016375063,12d07c26
Flour,0.1474747474747474,0.1434343434343434,0.825,0.4355555555555556,21,0.1474747474747474,0.1249999999999999,0.7215106007067137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.14491512,f733d5d8
Soap,0.1696969696969696,0.7494949494949495,0.25,0.8455555555555555,16,0.1696969696969696,0.6407599309153714,0.1428983833718244,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.17381729,9718f895
Jacket,0.1761616161616161,0.0626262626262626,0.3249999999999999,0.3968888888888889,20,0.1761616161616161,0.0532463071109584,0.3058460076045626,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.17630807,3cd0a794
Coffee,0.0149494949494949,0.0828282828282828,0.0999999999999999,0.4542222222222222,18,0.0149494949494949,0.081608280254777,0.0923507462686566,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.013848572,ca5f563f
Mop,0.2757575757575757,0.5171717171717172,0.675,0.504,25,0.2757575757575757,0.4053840063341251,0.4449067909454061,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.27765754,a5b9087d
Camera,0.8250505050505051,0.9111111111111112,0.8,0.1099999999999999,20,0.8250505050505051,0.4992251494354661,0.4186046511627907,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8296869,0b3071fa
Shampoo,0.7080808080808081,0.5777777777777778,0.7749999999999999,0.0099999999999999,22,0.7080808080808081,0.3382613837965701,0.4911971830985914,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7063732,96a3a3a5
Shampoo,0.5151515151515152,0.694949494949495,0.5,0.9053333333333332,24,0.5151515151515152,0.4586666666666666,0.2949940405244338,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5147529,cd3df6f2
T-shirt,0.2797979797979797,0.7393939393939395,0.55,0.1086666666666666,26,0.2797979797979797,0.5777426992896607,0.3162020905923345,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.28110597,be849b21
Mop,0.5424242424242425,0.3676767676767676,0.925,0.0186666666666666,22,0.5424242424242425,0.2383759004584151,0.6763293943870016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.54643494,7dad8db3
Dishwasher Liquid,0.0632323232323232,0.2323232323232323,0.875,0.6502222222222221,19,0.0632323232323232,0.2185065551966558,0.7100409836065574,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.06463141,6d9a5a71
Saree,0.1432323232323232,0.5212121212121212,0.475,0.7135555555555555,11,0.1432323232323232,0.4559109383283266,0.3122509960159362,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14239839,419c0792
T-shirt,0.1793939393939393,0.6161616161616162,0.375,0.6873333333333334,26,0.1793939393939393,0.5224391915039398,0.2320312499999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17703778,c74f11dc
Jeans,0.9763636363636364,0.496969696969697,0.875,0.5026666666666667,21,0.9763636363636364,0.2514566084023306,0.5845141700404858,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9736465,7322ca0a
TV,0.3836363636363636,0.1515151515151515,0.3249999999999999,0.6131111111111112,24,0.3836363636363636,0.1095050372317126,0.2822368421052631,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.38477963,68beaf32
Pen,0.3246464646464646,0.4606060606060606,0.0999999999999999,0.614,14,0.3246464646464646,0.3477199938996492,0.0684647302904563,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.32502776,6863d30b
Sweater,0.023030303030303,0.890909090909091,0.65,0.5768888888888889,13,0.023030303030303,0.8708530805687205,0.34375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022796229,cd279fc1
Wheat,0.9210101010101012,0.9494949494949496,0.875,0.5395555555555556,7,0.9210101010101012,0.4942685876538017,0.4488341968911917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.92179316,b806a85b
Formal Shirt,0.6682828282828284,0.4626262626262626,0.175,0.9468888888888888,20,0.6682828282828284,0.2773068539597965,0.1196477900552486,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.66733974,76ef1f71
Wheat,0.6323232323232324,0.595959595959596,0.7,0.4973333333333333,16,0.6323232323232324,0.3650990099009901,0.4386075949367088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6345903,0abe77c8
Speakers,0.8343434343434344,0.8383838383838385,0.3,0.6399999999999999,21,0.8343434343434344,0.4570484581497798,0.1631868131868131,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.83271575,dccfa84f
Highlighter,0.1725252525252525,0.9373737373737374,0.0,0.3284444444444445,14,0.1725252525252525,0.799448656099242,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.17297277,62bc90a2
Formal Shirt,0.0785858585858585,0.6707070707070708,0.35,0.0202222222222222,19,0.0785858585858585,0.6218392957482676,0.2094921402660217,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.08207265,2d467a00
Detergent,0.1058585858585858,0.2969696969696969,0.275,0.2751111111111111,18,0.1058585858585858,0.2685421994884909,0.2120327102803738,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.10133273,92b0dc22
Sanitizer,0.9684848484848484,0.8686868686868687,0.275,0.9844444444444445,19,0.9684848484848484,0.4412972085385879,0.1471621621621621,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.97107935,52adb3b2
Pulses,0.1638383838383838,0.1373737373737373,0.75,0.9733333333333332,16,0.1638383838383838,0.1180350633570559,0.6594138543516874,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.16333516,28d6bea7
Speakers,0.5696969696969697,0.3818181818181818,0.35,0.802888888888889,26,0.5696969696969697,0.2432432432432432,0.2532894736842105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.57311034,f958f214
Mop,0.9561616161616162,0.3999999999999999,0.8999999999999999,0.7884444444444444,22,0.9561616161616162,0.2044820819993803,0.6428571428571428,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.95416206,c94dd09e
Sanitizer,0.0242424242424242,0.3414141414141414,0.925,0.3684444444444444,19,0.0242424242424242,0.3333333333333333,0.6895707831325302,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.026689922,80790cfd
Pulses,0.1151515151515151,0.5434343434343435,0.0499999999999999,0.7246666666666667,7,0.1151515151515151,0.4873188405797102,0.0323952879581151,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.11617962,8a433e9c
Shampoo,0.8953535353535353,0.1252525252525252,0.8500000000000001,0.9708888888888888,17,0.8953535353535353,0.0660839906203367,0.7553859964093359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.89523476,49100305
T-shirt,0.9262626262626265,0.5535353535353535,0.2249999999999999,0.988,12,0.9262626262626265,0.2873623492396434,0.1448309492847853,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9261004,d6b98978
Jacket,0.2377777777777777,0.2909090909090909,0.625,0.51,20,0.2377777777777777,0.2350252978619226,0.4841549295774647,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.23614432,3727fecd
Eggs,0.1284848484848484,0.5353535353535354,0.5,0.9624444444444444,14,0.1284848484848484,0.4744002864303616,0.3256578947368421,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.12939636,f0530612
Pencil,0.9781818181818184,0.496969696969697,0.925,0.0051111111111111,16,0.9781818181818184,0.2512254901960784,0.617914979757085,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9771213,e949caa7
